price,bt,Kms Driven,owner,Year of Manufacture,Mileage,RTO,Fuel Type,Registration Year,modelYear,Insurance Validity,Gear Box,Transmission,Seats,City,Engine Displacement
₹ 12.80 Lakh,SUV,"20,000 Kms",1st Owner,2022.0,17.57 kmpl,KA31,Petrol,2022,2022,Third Party insurance,6-Speed,Manual,5 Seats,bangalore,1199 cc
₹ 7.70 Lakh,SUV,"43,791 Kms",1st Owner,2016.0,15.63 kmpl,KA03,Petrol,Sept 2016,2016,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1499 cc
₹ 5.99 Lakh,Hatchback,"87,660 Kms",1st Owner,2018.0,22.56 kmpl,KA01,Petrol,Sept 2018,2018,Third Party insurance,5-Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 8 Lakh,SUV,"90,000 Kms",5th Owner,2016.0,16 kmpl,,Diesel,2016,2016,Third Party insurance,6 Speed ,Automatic,7 Seats,bangalore,2179 cc
₹ 2.32 Lakh,Hatchback,"71,938 Kms",3rd Owner,2011.0,17.92 kmpl,KA19,Petrol,Oct 2011,2011,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1086 cc
₹ 5.25 Lakh,Sedan,"1,04,938 Kms",2nd Owner,2013.0,17.01 kmpl,KA01,Petrol,Sept 2013,2013,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 9.50 Lakh,Sedan,"30,000 Kms",1st Owner,2020.0,17.4 kmpl,KL58,Petrol,2020,2020,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 6.35 Lakh,Sedan,"1,24,707 Kms",2nd Owner,2017.0,15.41 kmpl,KA01,Petrol,Oct 2018,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1598 cc
₹ 4 Lakh,Hatchback,"70,000 Kms",2nd Owner,2012.0,22.07 kmpl,KA17,Diesel,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 9.66 Lakh,SUV,"88,556 Kms",1st Owner,2017.0,13 kmpl,KA40,Petrol,Dec 2017,2017,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 7.81 Lakh,SUV,"48,743 Kms",1st Owner,2017.0,22.77 kmpl,KA03,Diesel,Jul 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 28 Lakh,SUV,"1,00,000 Kms",2nd Owner,2016.0,18.56 kmpl,KA51,Diesel,2016,2016,Third Party insurance,8 Speed,Automatic,5 Seats,bangalore,1995 cc
₹ 3.85 Lakh,Sedan,"1,00,000 Kms",2nd Owner,2012.0,13.7 kmpl,UP14,Petrol,2012,2012,Third Party insurance,7 Speed,Manual,5 Seats,bangalore,1798 cc
₹ 6 Lakh,SUV,"1,20,000 Kms",4th Owner,2012.0,15.1 kmpl,KA50,Diesel,2012,2012,Third Party insurance,6 Speed,Manual,7 Seats,bangalore,2179 cc
₹ 6 Lakh,SUV,"70,000 Kms",2nd Owner,2016.0,18.49 kmpl,KA03,Diesel,2016,2016,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,1493 cc
₹ 3.65 Lakh,Sedan,"90,000 Kms",2nd Owner,2012.0,13.7 kmpl,UP14,Petrol,2012,2012,Third Party insurance,7 Speed,Manual,5 Seats,bangalore,1798 cc
₹ 7.49 Lakh,Pickup Trucks,"70,000 Kms",1st Owner,2019.0,,,Diesel,2019,2019,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,2523 cc
₹ 3.50 Lakh,Hatchback,"1,20,000 Kms",1st Owner,2014.0,20.3 kmpl,KA03,Diesel,2014,2014,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,1248 cc
₹ 23.50 Lakh,SUV,"20,000 Kms",1st Owner,2022.0,14.2 kmpl,KA53,Petrol,2022,2022,Third Party insurance,6-speed,Automatic,6 Seats,bangalore,1999 cc
₹ 7 Lakh,Hatchback,"20,000 Kms",1st Owner,2020.0,18.6 kmpl,KA01,Petrol,2020,2020,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 2.30 Lakh,Hatchback,"50,000 Kms",2nd Owner,2012.0,21.1 kmpl,KA19,Petrol,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,814 cc
₹ 8.75 Lakh,SUV,"51,338 Kms",1st Owner,2018.0,17.5 kmpl,KA01,Petrol,Jan 2019,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 9.25 Lakh,SUV,"97,334 Kms",1st Owner,2017.0,15.29 kmpl,KA53,Petrol,Nov 2017,2017,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 7 Lakh,Hatchback,"20,000 Kms",1st Owner,2020.0,18.6 kmpl,KA01,Petrol,2020,2020,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 9.30 Lakh,SUV,"53,031 Kms",2nd Owner,2016.0,13 kmpl,KA05,Petrol,Sept 2016,2016,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 8.98 Lakh,SUV,"51,580 Kms",2nd Owner,2016.0,13 kmpl,KA53,Petrol,Aug 2016,2016,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 23.95 Lakh,Sedan,"57,000 Kms",2nd Owner,2017.0,17.9 kmpl,KA05,Diesel,Dec 2017,2017,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 4.49 Lakh,Hatchback,"23,920 Kms",1st Owner,2020.0,21.7 kmpl,KA52,Petrol,Sept 2020,2020,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 14.85 Lakh,SUV,"65,000 Kms",1st Owner,2018.0,17.01 kmpl,KA51,Diesel,Jul 2018,2018,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1582 cc
₹ 3.35 Lakh,Hatchback,"66,434 Kms",2nd Owner,2012.0,19.4 kmpl,KA05,Petrol,Oct 2012,2012,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 8.25 Lakh,SUV,"54,097 Kms",1st Owner,2017.0,17.5 kmpl,KA04,Petrol,Jan 2018,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 9.35 Lakh,Hatchback,"27,655 Kms",1st Owner,2021.0,19.56 kmpl,KA03,Petrol,Jan 2021,2021,Third Party,5-Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 38.25 Lakh,Sedan,"14,955 Kms",1st Owner,2018.0,21.76 kmpl,KA51,Diesel,Feb 2018,2018,Third Party insurance,8 Speed,Automatic,5 Seats,bangalore,1995 cc
₹ 23.50 Lakh,SUV,"10,000 Kms",1st Owner,2022.0,14.2 kmpl,KA53,Petrol,2022,2022,Third Party insurance,6-speed,Automatic,7 Seats,bangalore,1999 cc
₹ 25 Lakh,SUV,"50,000 Kms",1st Owner,2020.0,18.4 kmpl,KA02,Petrol,2020,2020,Third Party insurance,7 Speed DSG,Automatic,5 Seats,bangalore,1498 cc
₹ 15.40 Lakh,SUV,"10,000 Kms",1st Owner,2022.0,16.8 kmpl,KA51,Petrol,2022,2022,Third Party insurance,6-Speed iMT,Manual,5 Seats,bangalore,1497 cc
₹ 12.90 Lakh,SUV,"70,000 Kms",2nd Owner,2019.0,17.6 kmpl,KA04,Diesel,2019,2019,Third Party insurance,6 Speed,Automatic,5 Seats,bangalore,1582 cc
"₹ 50,000 ",Sedan,"1,50,000 Kms",3rd Owner,2007.0,14.9 kmpl,KA04,Diesel,2007,2007,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1991 cc
₹ 10.25 Lakh,SUV,"10,000 Kms",2nd Owner,2021.0,18.2 kmpl,KA19,Petrol,2021,2021,Third Party insurance,6-Speed iMT,Manual,5 Seats,bangalore,998 cc
₹ 6 Lakh,Sedan,"1,10,000 Kms",3rd Owner,2016.0,26 kmpl,KA03,Diesel,2016,2016,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 4.35 Lakh,Minivans,"30,000 Kms",1st Owner,2020.0,16.11 kmpl,KA41,Petrol,2020,2020,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,1196 cc
₹ 8.08 Lakh,SUV,"14,338 Kms",2nd Owner,2017.0,17.5 kmpl,KA53,Petrol,Jan 2018,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 4.35 Lakh,Minivans,"30,000 Kms",1st Owner,2020.0,16.11 kmpl,KA41,Petrol,2020,2020,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,1196 cc
₹ 2.78 Lakh,Hatchback,"73,799 Kms",2nd Owner,2011.0,18.9 kmpl,KA01,Petrol,Mar 2011,2011,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 12.61 Lakh,SUV,"39,139 Kms",1st Owner,2021.0,16.5 kmpl,KA04,Petrol,Jul 2021,2021,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 8.50 Lakh,SUV,"20,000 Kms",1st Owner,2020.0,17.52 kmpl,KA42,Petrol,2020,2020,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 2.70 Lakh,Hatchback,"89,633 Kms",2nd Owner,2014.0,21.1 kmpl,KA02,Petrol,Oct 2014,2014,Third Party,5 Speed,Manual,5 Seats,bangalore,814 cc
₹ 10 Lakh,SUV,"70,000 Kms",3rd Owner,2011.0,17.05 kmpl,KA51,Diesel,2011,2011,Third Party insurance,8-Speed ,Automatic,5 Seats,bangalore,1995 cc
₹ 8.45 Lakh,MUV,"16,826 Kms",2nd Owner,2017.0,20.51 kmpl,KA53,Petrol,Aug 2017,2017,Comprehensive,5-Speed,Manual,7 Seats,bangalore,1462 cc
₹ 5.08 Lakh,Hatchback,"25,133 Kms",2nd Owner,2017.0,20.89 kmpl,KA03,Petrol,Aug 2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 3.40 Lakh,Hatchback,"80,000 Kms",1st Owner,2018.0,24.7 kmpl,KA53,Petrol,2018,2018,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,796 cc
₹ 39 Lakh,SUV,"25,000 Kms",1st Owner,2020.0,,KA05,Petrol,May 2020,2020,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,1969 cc
₹ 12.25 Lakh,MUV,"90,000 Kms",1st Owner,2014.0,12.99 kmpl,,Diesel,2014,2014,Third Party insurance,5 Speed,Manual,8 Seats,bangalore,2494 cc
₹ 12.75 Lakh,MUV,"90,000 Kms",1st Owner,2014.0,12.99 kmpl,,Diesel,2014,2014,Third Party insurance,5 Speed,Manual,8 Seats,bangalore,2494 cc
₹ 29 Lakh,SUV,"10,000 Kms",1st Owner,2022.0,14.1 kmpl,,Petrol,2022,2022,Third Party insurance,7 Speed DCT,Automatic,5 Seats,bangalore,1368 cc
₹ 8 Lakh,SUV,"70,000 Kms",2nd Owner,2019.0,17 kmpl,KA04,Petrol,2019,2019,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 28 Lakh,Sedan,"1,10,000 Kms",1st Owner,2016.0,13 kmpl,,Diesel,2016,2016,Third Party insurance,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 1.50 Lakh,Hatchback,"20,000 Kms",2nd Owner,2006.0,,KA04,Petrol,2006,2006,Third Party insurance,,Manual,5 Seats,bangalore,1086 cc
₹ 6.38 Lakh,SUV,"10,000 Kms",1st Owner,2021.0,18.75 kmpl,KA01,Petrol,2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,999 cc
₹ 3.15 Lakh,Hatchback,"20,000 Kms",2nd Owner,2019.0,22.7 kmpl,,Petrol,2019,2019,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,799 cc
₹ 13.28 Lakh,SUV,"34,990 Kms",1st Owner,2020.0,,KA51,Diesel,Nov 2020,2020,Comprehensive,6-Speed,Manual,5 Seats,bangalore,1493 cc
₹ 4.90 Lakh,Hatchback,"33,210 Kms",1st Owner,2016.0,23.1 kmpl,KA53,Petrol,Oct 2016,2016,Comprehensive,5 Speed ,Automatic,5 Seats,bangalore,998 cc
₹ 10.50 Lakh,Sedan,"80,000 Kms",2nd Owner,2020.0,22 kmpl,,Diesel,2020,2020,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1582 cc
₹ 4.30 Lakh,Hatchback,"28,051 Kms",2nd Owner,2015.0,26.68 kmpl,KA02,Petrol,Mar 2015,2015,Comprehensive,5-Speed,Automatic,5 Seats,bangalore,998 cc
₹ 17.24 Lakh,MUV,"22,280 Kms",1st Owner,2022.0,16.5 kmpl,KA35,Petrol,Jun 2022,2022,Comprehensive,7-Speed DCT,Automatic,6 Seats,bangalore,1353 cc
₹ 2.70 Lakh,Hatchback,"1,20,000 Kms",2nd Owner,2007.0,17.8 kmpl,KA53,Diesel,2007,2007,Third Party insurance,,Manual,5 Seats,bangalore,1248 cc
₹ 5.17 Lakh,Hatchback,"21,193 Kms",1st Owner,2017.0,18.9 kmpl,KA01,Petrol,Jun 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4 Lakh,Sedan,"1,20,000 Kms",2nd Owner,2010.0,12 kmpl,HR26,Petrol,2010,2010,Third Party insurance,6 Speed,Automatic,5 Seats,bangalore,3597 cc
₹ 6.27 Lakh,Hatchback,"7,150 Kms",1st Owner,2021.0,20.7 kmpl,KA16,Petrol,Jun 2021,2021,Third Party,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.10 Lakh,Hatchback,"13,262 Kms",1st Owner,2016.0,23.84 kmpl,KA02,Petrol,Jun 2016,2016,Third Party,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 2.50 Lakh,Sedan,"1,00,000 Kms",3rd Owner,2012.0,17.3 kmpl,GJ06,Diesel,2012,2012,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1998 cc
₹ 16 Lakh,SUV,"1,00,000 Kms",4th Owner,2012.0,16.09 kmpl,KA19,Diesel,2012,2012,Third Party insurance,8 Speed,Automatic,5 Seats,bangalore,1995 cc
₹ 5.75 Lakh,Hatchback,"1,00,000 Kms",2nd Owner,2016.0,21.4 kmpl,KA01,Petrol,2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.10 Lakh,MUV,"90,000 Kms",1st Owner,2014.0,18.2 kmpl,,Diesel,2014,2014,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,1248 cc
₹ 9.25 Lakh,SUV,"40,000 Kms",2nd Owner,2018.0,17 kmpl,KA03,Petrol,2018,2018,Third Party insurance,6 Speed,Automatic,5 Seats,bangalore,1198 cc
₹ 4.75 Lakh,Hatchback,"50,000 Kms",2nd Owner,2013.0,21.9 kmpl,KA01,Diesel,2013,2013,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 1.85 Lakh,Hatchback,"50,000 Kms",3rd Owner,2015.0,25.4 kmpl,KA03,Petrol,2015,2015,Third Party insurance,4 Speed,Manual,4 Seats,bangalore,624 cc
₹ 2.25 Lakh,Hatchback,"50,000 Kms",3rd Owner,2008.0,17.92 kmpl,,Petrol,2008,2008,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1086 cc
₹ 32.75 Lakh,SUV,"21,000 Kms",1st Owner,2021.0,17.01 kmpl,KA05,Petrol,Jun 2021,2021,Comprehensive,7 Speed DSG,Automatic,7 Seats,bangalore,1984 cc
₹ 37.50 Lakh,SUV,"38,000 Kms",1st Owner,2019.0,18 kmpl,KA05,Diesel,Apr 2019,2019,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,1969 cc
₹ 5.14 Lakh,MUV,"61,902 Kms",1st Owner,2019.0,20 kmpl,KA53,Petrol,Jun 2019,2019,Third Party,5-Speed,Manual,7 Seats,bangalore,999 cc
₹ 3.47 Lakh,Hatchback,"38,396 Kms",1st Owner,2018.0,23 kmpl,KA05,Petrol,Apr 2018,2018,Comprehensive,5-Speed,Automatic,5 Seats,bangalore,999 cc
₹ 1 Lakh,Sedan,"30,000 Kms",3rd Owner,2004.0,12.8 kmpl,KA01,Petrol,2004,2004,Third Party insurance,,Manual,5 Seats,bangalore,1493 cc
₹ 13.29 Lakh,SUV,"7,561 Kms",1st Owner,2022.0,18.2 kmpl,KA03,Petrol,Jun 2022,2022,Comprehensive,6-Speed iMT,Manual,5 Seats,bangalore,998 cc
₹ 3 Lakh,Hatchback,"30,000 Kms",1st Owner,2017.0,21.1 kmpl,KA34,Petrol,2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,814 cc
₹ 13.58 Lakh,Sedan,"6,731 Kms",1st Owner,2022.0,19.47 kmpl,KA05,Petrol,Jun 2022,2022,Third Party,6-Speed,Manual,5 Seats,bangalore,999 cc
₹ 15 Lakh,SUV,"20,000 Kms",1st Owner,2019.0,16 kmpl,KA53,Petrol,2019,2019,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1368 cc
₹ 6.42 Lakh,Hatchback,"55,567 Kms",1st Owner,2018.0,21.21 kmpl,KA50,Petrol,Jun 2018,2018,Third Party,5,Automatic,5 Seats,bangalore,1197 cc
₹ 9.11 Lakh,SUV,"48,938 Kms",2nd Owner,2021.0,18.24 kmpl,KA03,Petrol,Jun 2021,2021,Third Party insurance,CVT,Automatic,5 Seats,bangalore,999 cc
₹ 5.50 Lakh,Hatchback,"80,000 Kms",2nd Owner,2017.0,28.4 kmpl,KA41,Diesel,2017,2017,Third Party insurance,5,Manual,5 Seats,bangalore,1248 cc
₹ 4.20 Lakh,SUV,"80,000 Kms",1st Owner,2013.0,19.01 kmpl,,Diesel,2013,2013,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1461 cc
₹ 4.50 Lakh,Hatchback,"10,000 Kms",1st Owner,2010.0,15.6 kmpl,UP70,Petrol,2010,2010,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1196 cc
₹ 15.65 Lakh,SUV,"10,000 Kms",1st Owner,2022.0,16.8 kmpl,KA51,Petrol,2022,2022,Third Party insurance,6-Speed iMT,Manual,5 Seats,bangalore,1497 cc
₹ 4.50 Lakh,Hatchback,"60,000 Kms",2nd Owner,2016.0,23.84 kmpl,KA05,Petrol,2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 4.60 Lakh,Sedan,"71,545 Kms",1st Owner,2015.0,17.01 kmpl,KA02,Petrol,Mar 2016,2015,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1499 cc
₹ 2 Lakh,Hatchback,"60,000 Kms",1st Owner,2007.0,,,Petrol,2007,2007,Third Party insurance,,Manual,5 Seats,bangalore,1086 cc
₹ 6.79 Lakh,SUV,"80,000 Kms",2nd Owner,2016.0,18.49 kmpl,,Diesel,2016,2016,Third Party insurance,5 Speed,Automatic,7 Seats,bangalore,1493 cc
₹ 2.30 Lakh,Minivans,"1,20,000 Kms",5th Owner,2015.0,10.9 kmpl,,CNG,2015,2015,Third Party insurance,4 Speed,Manual,8 Seats,bangalore,796 cc
₹ 12 Lakh,SUV,"60,000 Kms",1st Owner,2020.0,16.8 kmpl,,Petrol,2020,2020,Third Party insurance,6-Speed,Manual,5 Seats,bangalore,1497 cc
₹ 5.43 Lakh,Hatchback,"56,577 Kms",1st Owner,2016.0,18.9 kmpl,KA51,Petrol,Mar 2016,2016,Comprehensive,4 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 10.35 Lakh,SUV,"56,974 Kms",2nd Owner,2018.0,13 kmpl,KA03,Petrol,May 2018,2018,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1591 cc
₹ 11.50 Lakh,SUV,"10,000 Kms",1st Owner,2021.0,18 kmpl,KA51,Petrol,2021,2021,Third Party insurance,iMT,Manual,5 Seats,bangalore,998 cc
₹ 4.79 Lakh,Hatchback,"40,344 Kms",1st Owner,2013.0,18.5 kmpl,KA03,Petrol,May 2013,2013,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 7.36 Lakh,SUV,"36,216 Kms",3rd Owner,2018.0,23 kmpl,KA03,Diesel,Jun 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 5.30 Lakh,Hatchback,"10,000 Kms",1st Owner,2022.0,22 kmpl,KA50,Petrol,2022,2022,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,999 cc
₹ 8.80 Lakh,SUV,"45,965 Kms",2nd Owner,2017.0,15.29 kmpl,KA51,Petrol,Jan 2018,2017,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 26 Lakh,MUV,"10,000 Kms",1st Owner,2021.0,8 kmpl,KA05,Petrol,2021,2021,Third Party insurance,6 Speed,Automatic,7 Seats,bangalore,2694 cc
₹ 7.89 Lakh,Sedan,"74,982 Kms",1st Owner,2016.0,18 kmpl,KA05,Petrol,Mar 2016,2016,Comprehensive,5 Speed CVT,Automatic,5 Seats,bangalore,1497 cc
₹ 10.30 Lakh,SUV,"21,925 Kms",1st Owner,2020.0,17 kmpl,KA03,Petrol,Jun 2020,2020,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1198 cc
₹ 6 Lakh,Sedan,"1,20,000 Kms",1st Owner,2015.0,21.66 kmpl,KA53,Diesel,2015,2015,Third Party insurance,7 Speed,Automatic,5 Seats,bangalore,1498 cc
₹ 2.50 Lakh,Sedan,"70,000 Kms",2nd Owner,2010.0,17 kmpl,DL03,Petrol,2010,2010,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 3.90 Lakh,Sedan,"80,000 Kms",3rd Owner,2014.0,25.8 kmpl,KA50,Diesel,2014,2014,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 2.80 Lakh,Hatchback,"90,000 Kms",2nd Owner,2009.0,16.1 kmpl,KA05,Petrol,2009,2009,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1298 cc
₹ 9.20 Lakh,SUV,"20,000 Kms",1st Owner,2021.0,18.75 kmpl,KA34,Petrol,2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,999 cc
₹ 16 Lakh,SUV,"50,000 Kms",1st Owner,2021.0,,KA41,Diesel,2021,2021,Third Party insurance,6 Speed,Automatic,4 Seats,bangalore,2184 cc
₹ 6.50 Lakh,SUV,"10,000 Kms",1st Owner,2021.0,18.75 kmpl,KA01,Petrol,2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,999 cc
₹ 2.40 Lakh,Hatchback,"80,000 Kms",4th Owner,2010.0,20.36 kmpl,,Petrol,2010,2010,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 44.45 Lakh,SUV,"61,000 Kms",1st Owner,2018.0,12.51 kmpl,KA01,Diesel,Nov 2018,2018,Comprehensive,9 Speed,Automatic,7 Seats,bangalore,2179 cc
₹ 13.50 Lakh,MUV,"50,000 Kms",1st Owner,2019.0,17.3 kmpl,KA41,Diesel,2019,2019,Third Party insurance,6 Speed,Manual,7 Seats,bangalore,1497 cc
₹ 3.12 Lakh,Hatchback,"50,406 Kms",1st Owner,2015.0,22.05 kmpl,KA53,Petrol,Jul 2015,2015,Comprehensive,5 Speed,Manual,5 Seats,bangalore,796 cc
₹ 5.82 Lakh,Hatchback,"26,483 Kms",1st Owner,2017.0,18.9 kmpl,KA01,Petrol,Dec 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 1.50 Lakh,Hatchback,"80,000 Kms",2nd Owner,2015.0,25 kmpl,KA03,Diesel,2015,2015,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 6.18 Lakh,SUV,"12,104 Kms",1st Owner,2018.0,18.15 kmpl,KA01,Petrol,Jun 2018,2018,Comprehensive,5 Speed,Manual,6 Seats,bangalore,1198 cc
₹ 9.16 Lakh,Hatchback,"23,721 Kms",1st Owner,2021.0,17.1 kmpl,KA04,Petrol,Feb 2021,2021,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,1199 cc
₹ 3 Lakh,Hatchback,"80,000 Kms",1st Owner,2012.0,20 kmpl,KA04,Diesel,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1399 cc
₹ 5.55 Lakh,Hatchback,"8,212 Kms",1st Owner,2022.0,21.7 kmpl,KA19,Petrol,Sept 2022,2022,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 5 Lakh,Sedan,"80,000 Kms",3rd Owner,2011.0,11.9 kmpl,KA04,Diesel,2011,2011,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,2496 cc
₹ 9.50 Lakh,Hatchback,"9,358 Kms",1st Owner,2021.0,21.4 kmpl,KA51,Petrol,Jul 2021,2021,Comprehensive,CVT,Automatic,5 Seats,bangalore,1197 cc
₹ 6.08 Lakh,Sedan,"62,011 Kms",1st Owner,2016.0,22.41 kmpl,KA01,Petrol,Oct 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 1.25 Lakh,Sedan,"1,20,000 Kms",2nd Owner,2011.0,17 kmpl,KA06,Diesel,2011,2011,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1405 cc
₹ 17 Lakh,Sedan,"90,000 Kms",2nd Owner,2011.0,10.5 kmpl,,Petrol,2011,2011,Third Party insurance,6 Speed,Automatic,4 Seats,bangalore,5000 cc
₹ 17 Lakh,Sedan,"90,000 Kms",2nd Owner,2011.0,10.5 kmpl,,Petrol,2011,2011,Third Party insurance,6 Speed,Automatic,4 Seats,bangalore,5000 cc
₹ 2.25 Lakh,Hatchback,"50,000 Kms",1st Owner,2013.0,20 kmpl,,Diesel,2013,2013,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1399 cc
₹ 2.49 Lakh,Hatchback,"1,00,000 Kms",2nd Owner,2010.0,19.4 kmpl,,Diesel,2010,2010,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1422 cc
₹ 1.50 Lakh,SUV,"1,00,000 Kms",1st Owner,2008.0,14.4 kmpl,,Diesel,2008,2008,Third Party insurance,5 Speed,Manual,8 Seats,bangalore,2179 cc
₹ 1.30 Lakh,Sedan,"1,20,000 Kms",5th Owner,2002.0,14.8 kmpl,,Diesel,2002,2002,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1998 cc
"₹ 50,000 ",Sedan,"80,000 Kms",2nd Owner,,9 kmpl,,Petrol,,2000,Third Party insurance,,Automatic,5 Seats,bangalore,1999 cc
₹ 3.75 Lakh,Sedan,"50,000 Kms",2nd Owner,2015.0,18 kmpl,KA01,Petrol,2015,2015,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 5.50 Lakh,Hatchback,"10,000 Kms",1st Owner,2022.0,21.74 kmpl,KA03,Petrol,2022,2022,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,999 cc
₹ 5.90 Lakh,Hatchback,"38,771 Kms",1st Owner,2019.0,18.9 kmpl,KA03,Petrol,Sept 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.11 Lakh,Hatchback,"42,174 Kms",1st Owner,2018.0,21.63 kmpl,KA51,Petrol,Dec 2018,2018,Comprehensive,AGS,Automatic,5 Seats,bangalore,998 cc
₹ 2.60 Lakh,Sedan,"1,20,000 Kms",1st Owner,2017.0,19.09 kmpl,KA51,Diesel,2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 3.81 Lakh,Hatchback,"43,199 Kms",1st Owner,2017.0,23.01 kmpl,KA06,Petrol,May 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,999 cc
